height,weight,label
189,72,normal
184,57,thin
129,73,fat
141,45,normal
157,46,normal
162,35,thin
152,38,thin
163,53,normal
180,43,thin
164,61,normal
121,35,normal
198,79,normal
175,59,normal
200,51,thin
155,79,fat
135,36,normal
169,47,thin
183,72,normal
178,47,thin
181,69,normal
150,50,normal
191,41,thin
136,53,fat
193,61,thin
183,67,normal
125,35,normal
155,72,fat
164,64,normal
147,77,fat
187,71,normal
134,44,normal
143,62,fat
168,52,thin
122,56,fat
153,60,fat
175,63,normal
140,76,fat
176,59,normal
196,35,thin
169,79,fat
179,75,normal
196,47,thin
172,73,normal
199,67,thin
170,50,thin
158,48,normal
130,63,fat
172,44,thin
137,35,normal
121,40,fat
195,68,thin
123,36,normal
122,61,fat
184,36,thin
154,51,normal
147,47,normal
189,78,normal
200,43,thin
156,37,thin
147,70,fat
143,40,normal
189,38,thin
177,59,normal
189,63,thin
154,77,fat
192,55,thin
122,57,fat
150,72,fat
125,44,fat
189,62,thin
139,54,fat
123,38,normal
129,55,fat
166,75,fat
186,42,thin
134,67,fat
143,74,fat
182,39,thin
159,38,thin
148,80,fat
176,58,normal
129,66,fat
164,59,normal
121,56,fat
122,49,fat
157,73,fat
140,46,normal
198,75,normal
199,73,thin
148,57,fat
126,69,fat
190,55,thin
184,80,normal
136,69,fat
197,42,thin
166,37,thin
132,80,fat
121,56,fat
133,43,normal
164,63,normal
197,51,thin
195,35,thin
199,47,thin
192,63,thin
181,53,thin
141,67,fat
142,70,fat
120,63,fat
171,50,thin
191,63,thin
161,60,normal
146,56,fat
125,79,fat
156,39,thin
160,55,normal
181,47,thin
121,60,fat
178,72,normal
165,77,fat
132,56,fat
153,49,normal
163,37,thin
198,74,normal
164,48,thin
156,53,normal
143,48,normal
167,57,normal
188,78,normal
120,46,fat
176,66,normal
156,62,normal
179,72,normal
126,71,fat
154,58,normal
126,38,normal
174,54,thin
179,53,thin
127,42,fat
193,71,normal
147,55,normal
172,54,thin
133,78,fat
175,36,thin
131,55,fat
142,69,fat
177,78,normal
184,43,thin
154,48,normal
190,74,normal
129,79,fat
174,60,normal
180,78,normal
194,41,thin
165,69,normal
182,47,thin
162,51,normal
138,71,fat
157,58,normal
190,59,thin
178,58,thin
193,60,thin
189,50,thin
134,52,fat
127,70,fat
199,37,thin
178,79,normal
136,60,fat
145,53,normal
127,74,fat
184,39,thin
151,39,thin
124,36,normal
152,55,normal
140,39,normal
192,79,normal
146,35,thin
152,67,fat
178,65,normal
135,45,normal
198,41,thin
138,47,normal
161,78,fat
142,54,fat
154,42,thin
172,38,thin
138,56,fat
131,67,fat
148,52,normal
189,75,normal
166,54,normal
127,71,fat
138,75,fat
190,79,normal
130,59,fat
132,60,fat
158,54,normal
183,61,thin
127,79,fat
142,68,fat
164,72,fat
168,40,thin
131,41,normal
135,66,fat
192,62,thin
193,64,thin
145,63,fat
180,74,normal
159,60,normal
139,76,fat
145,59,fat
181,60,thin
140,51,fat
186,40,thin
130,69,fat
178,76,normal
140,75,fat
178,61,normal
150,62,fat
153,66,fat
165,64,normal
183,77,normal
140,57,fat
140,66,fat
122,64,fat
183,38,thin
147,50,normal
167,67,normal
197,77,normal
175,35,thin
162,56,normal
196,69,thin
181,51,thin
144,50,normal
163,51,normal
176,41,thin
129,47,fat
146,65,fat
126,62,fat
138,71,fat
120,65,fat
140,40,normal
152,56,normal
130,57,fat
193,67,thin
133,51,fat
177,57,thin
135,65,fat
173,72,normal
162,77,fat
151,58,normal
147,62,fat
126,53,fat
193,76,normal
157,53,normal
167,41,thin
178,46,thin
198,65,thin
143,48,normal
193,60,thin
172,64,normal
189,36,thin
134,72,fat
184,74,normal
176,50,thin
188,53,thin
167,72,fat
175,59,normal
150,46,normal
143,36,thin
184,48,thin
130,40,normal
184,51,thin
162,58,normal
173,54,thin
148,50,normal
155,64,fat
175,61,normal
170,58,normal
169,64,normal
159,63,normal
137,57,fat
176,51,thin
198,67,thin
175,78,normal
172,49,thin
193,78,normal
131,53,fat
147,55,normal
135,54,fat
188,73,normal
181,59,thin
144,59,fat
149,70,fat
167,58,normal
168,39,thin
136,49,fat
191,75,normal
126,67,fat
170,42,thin
132,67,fat
167,44,thin
160,57,normal
190,41,thin
132,55,fat
137,61,fat
134,76,fat
162,70,fat
170,59,normal
140,56,fat
175,60,normal
181,73,normal
124,50,fat
168,48,thin
127,36,normal
184,74,normal
129,76,fat
146,59,fat
126,35,normal
137,53,fat
170,47,thin
146,62,fat
169,64,normal
156,56,normal
155,41,thin
136,63,fat
174,43,thin
135,43,normal
172,79,fat
180,51,thin
183,65,normal
151,47,normal
180,51,thin
129,48,fat
124,52,fat
179,62,normal
159,71,fat
132,57,fat
133,52,fat
192,42,thin
155,44,thin
157,48,normal
144,56,fat
123,67,fat
125,52,fat
148,39,thin
149,41,thin
174,64,normal
142,67,fat
190,58,thin
190,52,thin
198,38,thin
153,36,thin
183,47,thin
174,44,thin
138,43,normal
168,61,normal
191,45,thin
198,65,thin
157,47,normal
172,47,thin
170,46,thin
193,72,normal
152,61,fat
139,49,normal
150,56,normal
169,35,thin
164,66,normal
177,80,fat
177,75,normal
151,70,fat
150,63,fat
136,75,fat
179,43,thin
129,42,normal
122,67,fat
177,78,normal
196,70,thin
188,52,thin
145,49,normal
134,59,fat
189,57,thin
184,64,normal
200,80,normal
181,52,thin
167,39,thin
144,54,fat
200,51,thin
132,58,fat
186,78,normal
126,54,fat
157,80,fat
154,42,thin
189,38,thin
138,71,fat
162,57,normal
200,71,thin
153,52,normal
160,78,fat
127,42,fat
159,42,thin
121,65,fat
151,40,thin
137,59,fat
168,39,thin
162,52,normal
169,43,thin
134,58,fat
166,64,normal
134,48,fat
178,58,thin
145,65,fat
146,80,fat
169,43,thin
180,79,normal
142,40,normal
148,74,fat
125,42,fat
169,63,normal
175,57,normal
123,52,fat
188,55,thin
128,70,fat
172,72,normal
133,48,fat
147,64,fat
197,77,normal
167,69,normal
147,55,normal
157,61,normal
141,68,fat
185,69,normal
142,59,fat
154,60,normal
139,74,fat
148,70,fat
164,51,normal
167,52,normal
145,52,normal
180,54,thin
167,72,fat
179,42,thin
136,41,normal
168,40,thin
155,46,normal
168,67,normal
183,52,thin
184,65,normal
140,39,normal
137,44,normal
162,37,thin
184,68,normal
138,41,normal
191,54,thin
159,74,fat
161,68,fat
181,61,normal
153,63,fat
177,73,normal
155,51,normal
157,58,normal
196,39,thin
154,59,normal
155,41,thin
142,70,fat
127,52,fat
143,37,thin
139,60,fat
172,54,thin
159,62,normal
145,71,fat
191,44,thin
195,46,thin
193,74,normal
165,50,thin
181,48,thin
128,75,fat
151,80,fat
193,54,thin
173,35,thin
168,58,normal
130,73,fat
191,50,thin
189,51,thin
127,51,fat
149,38,thin
181,64,normal
183,56,thin
137,38,normal
161,36,thin
172,79,fat
126,65,fat
189,51,thin
198,74,normal
134,41,normal
165,54,normal
193,75,normal
162,61,normal
122,36,normal
145,73,fat
122,52,fat
183,62,normal
180,62,normal
177,60,normal
126,59,fat
161,58,normal
173,44,thin
164,38,thin
189,79,normal
167,51,thin
125,53,fat
178,80,normal
154,45,normal
167,49,thin
196,53,thin
155,78,fat
191,63,thin
125,42,fat
146,53,normal
126,38,normal
152,63,fat
128,40,normal
189,67,normal
163,39,thin
125,54,fat
127,62,fat
154,37,thin
149,61,fat
168,74,fat
157,49,normal
159,80,fat
200,50,thin
121,35,normal
121,51,fat
184,46,thin
170,59,normal
148,60,fat
138,60,fat
149,37,thin
191,62,thin
196,64,thin
187,51,thin
184,37,thin
121,36,normal
152,55,normal
145,52,normal
199,60,thin
200,53,thin
160,69,fat
125,52,fat
154,58,normal
189,66,thin
159,78,fat
129,41,normal
137,79,fat
129,64,fat
176,78,normal
167,79,fat
164,47,thin
134,48,fat
125,53,fat
174,45,thin
120,66,fat
123,50,fat
145,51,normal
134,54,fat
152,74,fat
174,43,thin
172,38,thin
149,37,thin
121,36,normal
153,62,fat
192,57,thin
157,35,thin
185,46,thin
126,50,fat
153,55,normal
126,74,fat
172,76,fat
125,69,fat
146,43,normal
189,36,thin
171,49,thin
149,68,fat
178,62,normal
157,72,fat
175,65,normal
193,48,thin
193,49,thin
180,73,normal
186,71,normal
141,57,fat
132,36,normal
166,48,thin
124,74,fat
191,38,thin
154,48,normal
125,39,normal
138,77,fat
196,74,normal
122,69,fat
122,44,fat
173,50,thin
176,76,normal
144,37,thin
136,57,fat
148,59,fat
177,80,fat
129,71,fat
170,43,thin
179,63,normal
176,61,normal
154,40,thin
186,64,thin
144,72,fat
147,37,thin
171,66,normal
156,50,normal
140,36,thin
188,56,thin
142,58,fat
142,47,normal
143,39,normal
173,50,thin
174,76,normal
193,37,thin
184,68,normal
130,51,fat
145,69,fat
139,78,fat
163,70,fat
174,75,normal
200,39,thin
166,47,thin
142,55,fat
155,57,normal
144,63,fat
162,56,normal
182,36,thin
125,75,fat
177,57,thin
141,76,fat
141,41,normal
120,37,fat
172,76,fat
181,46,thin
175,76,normal
156,76,fat
120,53,fat
123,35,normal
151,70,fat
141,45,normal
156,79,fat
141,43,normal
165,46,thin
195,78,normal
175,67,normal
190,38,thin
128,46,fat
198,60,thin
126,72,fat
121,37,normal
124,75,fat
121,59,fat
181,37,thin
183,58,thin
165,59,normal
161,75,fat
169,60,normal
127,79,fat
193,49,thin
190,77,normal
190,73,normal
193,58,thin
144,48,normal
174,78,fat
189,57,thin
134,48,fat
140,43,normal
153,77,fat
132,71,fat
199,71,thin
159,44,thin
138,37,normal
180,70,normal
127,60,fat
192,38,thin
151,76,fat
157,79,fat
155,62,fat
184,40,thin
148,41,normal
191,47,thin
127,60,fat
196,52,thin
192,69,normal
170,66,normal
174,65,normal
188,61,thin
172,76,fat
162,39,thin
200,61,thin
197,48,thin
134,67,fat
170,40,thin
185,39,thin
185,57,thin
122,73,fat
138,67,fat
130,79,fat
125,70,fat
185,67,normal
125,43,fat
154,58,normal
164,62,normal
144,76,fat
177,69,normal
181,63,normal
133,57,fat
132,46,fat
190,55,thin
157,70,fat
187,72,normal
193,60,thin
156,37,thin
149,52,normal
189,65,thin
144,39,normal
133,75,fat
166,51,normal
136,69,fat
182,55,thin
131,48,fat
143,69,fat
163,40,thin
184,52,thin
135,51,fat
169,42,thin
148,47,normal
151,50,normal
199,48,thin
183,75,normal
157,80,fat
162,79,fat
129,58,fat
189,76,normal
169,65,normal
123,67,fat
147,53,normal
175,62,normal
133,52,fat
149,62,fat
124,68,fat
135,76,fat
133,46,fat
148,62,fat
174,41,thin
142,49,normal
154,80,fat
163,74,fat
200,40,thin
171,66,normal
141,70,fat
120,62,fat
132,48,fat
157,44,thin
185,66,normal
120,57,fat
188,54,thin
196,57,thin
179,71,normal
178,64,normal
148,40,thin
188,63,thin
137,52,fat
123,76,fat
120,55,fat
179,69,normal
196,38,thin
133,52,fat
174,74,normal
197,66,thin
165,52,normal
128,38,normal
192,52,thin
138,53,fat
154,51,normal
149,62,fat
175,45,thin
158,49,normal
126,51,fat
178,44,thin
150,43,normal
161,50,normal
179,68,normal
123,78,fat
170,59,normal
146,35,thin
159,51,normal
192,46,thin
129,60,fat
166,63,normal
177,47,thin
185,53,thin
182,67,normal
135,80,fat
142,73,fat
142,70,fat
121,54,fat
167,53,normal
161,80,fat
165,72,fat
138,61,fat
165,40,thin
175,39,thin
199,76,normal
165,42,thin
180,66,normal
121,50,fat
134,73,fat
180,58,thin
183,39,thin
194,68,thin
193,40,thin
165,56,normal
199,64,thin
132,36,normal
145,73,fat
199,40,thin
144,50,normal
177,53,thin
121,39,fat
172,66,normal
131,40,normal
157,43,thin
160,58,normal
132,66,fat
148,36,thin
122,56,fat
126,38,normal
135,54,fat
151,67,fat
178,79,normal
191,50,thin
200,57,thin
180,55,thin
169,45,thin
156,78,fat
180,66,normal
158,41,thin
132,53,fat
180,45,thin
169,69,normal
161,49,normal
146,39,thin
171,35,thin
155,35,thin
141,77,fat
149,47,normal
175,57,normal
169,52,thin
183,75,normal
164,69,fat
173,70,normal
154,53,normal
126,64,fat
183,62,normal
160,54,normal
154,62,fat
184,63,normal
178,76,normal
141,61,fat
143,43,normal
193,52,thin
131,71,fat
170,46,thin
179,47,thin
179,68,normal
150,60,fat
163,54,normal
178,38,thin
134,46,fat
197,56,thin
149,65,fat
135,79,fat
131,35,normal
195,41,thin
167,74,fat
121,61,fat
123,63,fat
169,46,thin
131,76,fat
133,40,normal
170,46,thin
151,54,normal
143,39,normal
142,54,fat
180,69,normal
170,64,normal
197,60,thin
177,43,thin
178,69,normal
129,42,normal
144,67,fat
161,72,fat
174,69,normal
186,63,thin
186,39,thin
148,60,fat
194,70,normal
195,63,thin
199,73,thin
169,40,thin
163,41,thin
120,66,fat
135,59,fat
139,40,normal
168,71,normal
167,77,fat
154,46,normal
186,65,normal
138,35,thin
140,60,fat
171,56,normal
173,79,fat
194,61,thin
144,70,fat
138,58,fat
136,43,normal
196,45,thin
194,75,normal
152,47,normal
186,45,thin
139,35,thin
195,36,thin
141,41,normal
171,60,normal
140,35,thin
170,59,normal
153,51,normal
154,43,thin
188,50,thin
193,78,normal
130,38,normal
130,74,fat
183,42,thin
126,66,fat
180,72,normal
160,62,normal
155,54,normal
166,51,normal
134,44,normal
126,51,fat
197,69,thin
160,72,fat
128,80,fat
148,52,normal
121,74,fat
146,77,fat
124,77,fat
174,72,normal
199,62,thin
138,38,normal
176,46,thin
177,74,normal
154,45,normal
127,59,fat
187,55,thin
195,77,normal
181,67,normal
189,41,thin
150,63,fat
146,59,fat
126,38,normal
180,39,thin
161,57,normal
176,67,normal
150,64,fat
127,66,fat
128,43,fat
198,45,thin
128,46,fat
149,37,thin
138,52,fat
189,69,normal
184,52,thin
184,75,normal
152,51,normal
139,57,fat
158,71,fat
184,38,thin
168,46,thin
121,58,fat
186,77,normal
133,57,fat
143,44,normal
188,71,normal
120,45,fat
141,67,fat
199,75,normal
126,72,fat
141,45,normal
184,80,normal
150,61,fat
188,45,thin
189,45,thin
159,39,thin
159,60,normal
168,62,normal
141,66,fat
194,68,thin
136,38,normal
179,70,normal
182,65,normal
155,57,normal
178,64,normal
189,36,thin
124,77,fat
176,73,normal
197,60,thin
179,73,normal
143,49,normal
143,55,fat
161,64,normal
133,63,fat
164,80,fat
126,61,fat
128,64,fat
142,44,normal
178,36,thin
141,58,fat
149,35,thin
163,40,thin
148,60,fat
121,49,fat
200,55,thin
126,72,fat
128,77,fat
131,78,fat
120,48,fat
167,61,normal
147,71,fat
134,60,fat
149,44,normal
145,55,fat
172,76,fat
149,62,fat
169,43,thin
192,56,thin
145,36,thin
143,60,fat
189,73,normal
157,52,normal
128,36,normal
130,58,fat
126,41,fat
172,44,thin
171,49,thin
169,63,normal
144,66,fat
126,72,fat
194,55,thin
199,43,thin
134,66,fat
194,78,normal
184,68,normal
189,71,normal
154,58,normal
151,54,normal
147,41,normal
162,74,fat
191,79,normal
175,49,thin
187,49,thin
155,64,fat
177,80,fat
190,55,thin
192,53,thin
124,78,fat
189,64,thin
198,38,thin
199,65,thin
123,79,fat
199,44,thin
162,38,thin
163,37,thin
127,56,fat
179,45,thin
161,43,thin
177,51,thin
191,53,thin
131,54,fat
129,73,fat
186,49,thin
157,62,normal
138,57,fat
171,48,thin
123,74,fat
138,54,fat
144,35,thin
191,77,normal
160,39,thin
123,69,fat
182,71,normal
127,57,fat
143,57,fat
162,44,thin
190,78,normal
141,47,normal
174,57,normal
130,40,normal
200,55,thin
155,71,fat
192,58,thin
158,43,thin
129,73,fat
175,79,fat
183,63,normal
167,61,normal
129,46,fat
136,41,normal
166,52,normal
133,75,fat
166,66,normal
171,62,normal
145,72,fat
140,43,normal
142,77,fat
155,62,fat
193,37,thin
173,64,normal
142,68,fat
164,57,normal
127,42,fat
141,77,fat
187,72,normal
173,69,normal
186,60,thin
132,50,fat
146,61,fat
140,52,fat
161,65,normal
179,65,normal
126,54,fat
176,80,fat
174,41,thin
166,51,normal
134,71,fat
129,43,fat
183,63,normal
192,46,thin
152,57,normal
122,44,fat
191,55,thin
122,38,fat
196,77,normal
193,78,normal
168,60,normal
181,42,thin
140,39,normal
197,79,normal
127,61,fat
156,37,thin
179,48,thin
180,50,thin
193,59,thin
190,63,thin
140,48,normal
134,76,fat
123,59,fat
196,47,thin
169,54,normal
167,35,thin
174,58,normal
172,50,thin
134,46,fat
169,46,thin
170,52,thin
121,46,fat
197,58,thin
125,39,normal
180,37,thin
150,58,fat
139,67,fat
139,51,fat
125,42,fat
180,67,normal
191,80,normal
138,78,fat
198,71,thin
177,80,fat
155,51,normal
121,37,normal
186,44,thin
143,37,thin
144,44,normal
189,69,normal
170,45,thin
166,37,thin
187,60,thin
193,47,thin
128,39,normal
190,67,normal
130,74,fat
126,41,fat
198,59,thin
130,76,fat
186,57,thin
189,70,normal
191,57,thin
194,63,thin
142,37,thin
126,60,fat
197,78,normal
148,54,normal
192,44,thin
173,75,normal
157,46,normal
163,52,normal
188,46,thin
162,80,fat
174,71,normal
200,46,thin
183,40,thin
150,77,fat
167,37,thin
193,80,normal
136,71,fat
129,68,fat
186,79,normal
185,76,normal
175,76,normal
178,66,normal
158,55,normal
144,42,normal
185,72,normal
144,76,fat
155,41,thin
134,45,normal
159,50,normal
130,43,normal
174,76,normal
183,43,thin
129,42,normal
142,49,normal
131,35,normal
130,69,fat
149,46,normal
170,68,normal
179,72,normal
169,49,thin
138,53,fat
185,70,normal
129,45,fat
170,50,thin
169,74,fat
175,52,thin
142,48,normal
165,80,fat
173,80,fat
188,72,normal
138,49,fat
181,56,thin
190,43,thin
140,53,fat
126,76,fat
154,68,fat
134,65,fat
193,59,thin
185,65,normal
198,56,thin
141,78,fat
142,55,fat
141,79,fat
171,64,normal
158,43,thin
162,78,fat
139,40,normal
125,57,fat
129,72,fat
191,50,thin
153,42,thin
148,62,fat
185,35,thin
199,38,thin
192,36,thin
151,51,normal
121,76,fat
173,75,normal
194,68,thin
177,80,fat
183,48,thin
154,76,fat
194,58,thin
145,55,fat
147,53,normal
144,76,fat
158,78,fat
164,39,thin
193,59,thin
151,69,fat
138,78,fat
156,45,thin
168,72,fat
191,73,normal
171,77,fat
198,55,thin
192,40,thin
133,45,normal
192,41,thin
145,54,fat
164,44,thin
134,72,fat
155,37,thin
162,38,thin
137,72,fat
140,37,normal
183,80,normal
131,37,normal
154,41,thin
198,35,thin
137,59,fat
120,40,fat
147,79,fat
156,38,thin
140,55,fat
153,76,fat
186,69,normal
165,35,thin
129,44,fat
162,35,thin
137,79,fat
155,58,normal
147,54,normal
184,64,normal
159,48,normal
165,51,normal
144,63,fat
185,40,thin
154,71,fat
133,74,fat
191,64,thin
165,60,normal
141,44,normal
137,55,fat
175,54,thin
172,54,thin
148,64,fat
157,43,thin
140,39,normal
177,35,thin
200,52,thin
179,73,normal
166,69,normal
137,74,fat
195,56,thin
167,68,normal
134,74,fat
181,70,normal
136,75,fat
143,73,fat
195,50,thin
146,53,normal
185,57,thin
174,51,thin
189,79,normal
139,71,fat
122,72,fat
154,55,normal
129,73,fat
177,57,thin
163,80,fat
142,46,normal
175,43,thin
159,39,thin
168,78,fat
194,47,thin
169,60,normal
145,64,fat
192,58,thin
165,35,thin
181,68,normal
137,63,fat
200,63,thin
187,79,normal
175,71,normal
